Colunnn 1," Colunnn 2",Colunnn 1
ねーむぷれーと,ネームプレート,nemupureto
なないろのにじ,七色の虹,nanairononizi
まちうけがめん,待ち受け画面,matiukegamenn
にんきたれんと,人気タレント,ninnkitarennto
さっかーごーる,サッカーゴール,satkagoru
おはだつるつる,お肌つるつる,ohadaturuturu
ぬきうちけんさ,抜き打ち検査,nukiutikennsa
どんでんがえし,どんでん返し,donndenngaesi
えんぴつけずり,鉛筆削り,ennnpitukezuri
さんじのおやつ,三時のおやつ,sannzinoyatu
ろっかーるーむ,ロッカールーム,rotkarumu
おはなみいこう,お花見行こう,ohanamiiko
ろじょうらいぶ,路上ライブ,rojoraibu
きぶんそうかい,気分爽快,kibunnsokai
ぐーちょきぱー,グーチョキパー,guchokipa
けんしゅうかい,研修会,kennsyukai
たっきゅうびん,宅急便,tatkyubinn
じぐそーぱずる,ジグソーパズル,zigusopazuru
ろんぐすかーと,ロングスカート,ronngusukato
いんふるえんざ,インフルエンザ,innhuruennza
まろんくりーむ,マロンクリーム,maronnkurimu
またあうひまで,また会う日まで,matauhimade
かまくらばくふ,鎌倉幕府,kamakurabakuhu
たけやぶやけた,竹やぶ焼けた,takeyabuyaketa
しょううちゅう,小宇宙,syouchu
せきゆすとーぶ,石油ストーブ,sekiyusutobu
せろはんてーぷ,セロハンテープ,serohanntepu
しつもんじこう,質問事項,situmonnziko
はげしいらいう,激しい雷雨,hagesiiraiu
きゃっちこぴー,キャッチコピー,kyattikopi
くーりんぐおふ,クーリングオフ,kurinnguohu
のーとぱそこん,ノートパソコン,notopasokonn
めじゃーりーぐ,メジャーリーグ,mejarigu
せんぼんのっく,千本ノック,sennbonnnotku
めーるふぉーむ,メールフォーム,meruhuomu
ぷらねたりうむ,プラネタリウム,puranetariumu
あにめーしょん,アニメーション,animesyonn
いつものやつね,いつものやつね,itumonoyatune
おきなわいこう,沖縄行こう,okinawaiko
おしおください,お塩ください,osiokudasai
ぐきっていった,グキッていった,gukitteitta
さいふおとした,財布落とした,saihuotosita
さつえいきんし,撮影禁止,satueikinnsi
しなばもろとも,死なばもろとも,sinabamorotomo
せんたくびより,洗濯びより,senntakubiyori
たいむさーびす,タイムサービス,taimusabisu
たけやぶやけた,竹ヤブ焼けた,takeyabuyaketa
なんてったって,何てったって,nanntettatte
ばっどちょいす,バッドチョイス,batdochoisu
ばっぽんてきな,抜本的な,bapponntekina
ひよこぴよぴよ,ヒヨコピヨピヨ,hiyokopiyopiyo
ぶらっくほーる,ブラックホール,buratkuhoru
ぽきっておれた,ポキッて折れた,pokitteoreta
めつぶしきんし,目潰し禁止,metubusikinnsi
いんたーねっと,インターネット,inntanetto
わさびいれすぎ,ワサビ入れすぎ,wasabiiresugi
こさじいっぱい,小さじ一杯,kosaziippai
にほんのこころ,日本の心,nihonnnokokoro
ひっこしました,引っ越しました,hikkosimasita
でじたるかめら,デジタルカメラ,dezitarukamera
だぶるくりっく,ダブルクリック,daburukuritku
ほいーるまうす,ホイールマウス,hoirumausu
けいたいでんわ,携帯電話,keitaidennwa
まつたけごはん,マツタケご飯,matutakegohann
はいすいのじん,背水の陣,haisuinozinn
しらぬがほとけ,知らぬが仏,siranugahotoke
じごくにほとけ,地獄に仏,zigokunihotoke
しょうみきげん,賞味期限,syomikigenn
ひだりくりっく,左クリック,hidarikuritku
ぶろーどばんど,ブロードバンド,burodobanndo
しゅんぶんのひ,春分の日,syunnbunnnohi
まいなすいおん,マイナスイオン,mainasuionn
かっぷらーめん,カップラーメン,kappuramenn
にっしんげっぽ,日進月歩,nissinngeppo
のるまたっせい,ノルマ達成,norumatatsei
おうさまげーむ,王様ゲーム,osamagemu
らんちめにゅー,ランチメニュー,ranntimennyu
めーるまがじん,メールマガジン,merumagazinn
めいしこうかん,名刺交換,meisikokann
ばーげんせーる,バーゲンセール,bagennseru
あろまてらぴー,アロマテラピー,aromaterapi
にちようだいく,日曜大工,nitiyodaiku
しょーとかっと,ショートカット,syotokatto
ぬきうちてすと,抜き打ちテスト,nukiutitesuto
らーめんらいす,ラーメンライス,ramennraisu
はっぴーえんど,ハッピーエンド,happienndo
ねんまつねんし,年末年始,nennnmatunennsi
はなよりだんご,花より団子,hanayoridanngo
にゅうがくしき,入学式,nyugakusiki
そつぎょうしき,卒業式,sotugyosiki
なんだって!?,なんだって!?,nanndatte!?
そんなばかな!,そんなバカな!,sonnnabakana!
おたまじゃくし,おたまじゃくし,otamajakusi
ねちがえました,寝違えました,netigaemasita
いそぎんちゃく,イソギンチャク,isoginntyaku
おんそくのかべ,音速の壁,onnsokunokabe
じゃんけんぽん,じゃんけんポン,jannkennponn
おとこのろまん,男のロマン,otokonoromann
せいざうらない,星座占い,seizauranai
めらにんしきそ,メラニン色素,meraninnsikiso
ぱいぷおるがん,パイプオルガン,paipuorugann
ろーるきゃべつ,ロールキャベツ,rorukyabetu
らじおたいそう,ラジオ体操,raziotaiso
えすかれーたー,エスカレーター,esukareta
ろけっとぱんち,ロケットパンチ,rokettopannti
しちめんちょう,七面鳥,sitimenncho
もーたーぼーと,モーターボート,motaboto
かていさいえん,家庭菜園,kateisaienn
たいむましーん,タイムマシーン,taimumasinn
つぶらなひとみ,つぶらな瞳,tuburanahitomi
ちょうだのれつ,長蛇の列,chodanoretu
せんこうはなび,線香花火,sennkohanabi
はーどでぃすく,ハードディスク,hadodeisuku
そつぎょうしき,卒業式,sotugyosiki
にゅうがくしき,入学式,nyugakusiki
めーるあどれす,メールアドレス,meruadoresu
くりにそっくり,栗にそっくり,kurinisotkuri
いちごだいふく,イチゴ大福,itigodaihuku
ながしそうめん,流しそうめん,nagasisomenn
ろっこつおれた,肋骨折れた,rokkotuoreta
はんどるねーむ,ハンドルネーム,hanndorunemu
すけっちぶっく,スケッチブック,sukettibukku
らっしゅあわー,ラッシュアワー,ratsyuawa
ねるこはそだつ,寝る子は育つ,nerukohasodatu
へそだしるっく,ヘソ出しルック,hesodasirukku
げんきだった?,元気だった?,gennkidatta?
はなげでてるよ,鼻毛でてるよ,hanagedeteruyo
なんでだろう?,なんでだろう?,nanndedaro?
みりおんせらー,ミリオンセラー,mirionnsera
しゅーくりーむ,シュークリーム,syukurimu
かていさいえん,家庭菜園,kateisaienn
しょくいんしつ,職員室,syokuinnsitu
りかのじっけん,理科の実験,rikanozikkenn
こくごのてすと,国語のテスト,kokugonotesuto
けんけつしよう,献血しよう,kennketusiyo
いんがおうほう,因果応報,inngaoho
いそがばまわれ,急がば廻れ,isogabamaware
ひはまたのぼる,陽はまた昇る,hihamatanoboru
たつのおとしご,タツノオトシゴ,tatunotosigo
えっふぇるとう,エッフェル塔,ethueruto
ちゅーいんがむ,チューインガム,chuinngamu
おうさまげーむ,王様ゲーム,osamagemu
わーるどかっぷ,ワールドカップ,warudokappu
まめでんきゅう,豆電球,mamedennkyu
つきとすっぽん,月とすっぽん,tukitosupponn
ゆうやけこやけ,夕焼け小焼け,yuyakekoyake
のみのしんぞう,ノミの心臓,nominosinnzo
いしんでんしん,以心伝心,isinndennsinn
すぽっとらいと,スポットライト,supottoraito
なむあみだぶつ,南無阿弥陀仏,namuamidabutu
てんくうのしろ,天空の城,tennkunosiro
おおきいちわわ,大きいチワワ,okiitiwawa
まろんぐらっせ,マロングラッセ,maronnguratse
しんじつのくち,真実の口,sinnzitunokuti
まよえるこひつじ,迷える子羊,mayoerukohituzi
さんちちょくそう,産地直送,sanntichokuso
ぜんせききんえん,全席禁煙,zennsekikinenn
きしょうてんけつ,起承転結,kisyotennketu
ごうこんしようよ,合コンしようよ,gokonnsiyoyo
とうようのまじょ,東洋の魔女,toyonomajo
びじょとやじゅう,美女と野獣,bijotoyaju
きょうだいげんか,兄弟げんか,kyodaigennka
しんたいそくてい,身体測定,sinntaisokutei
ひゃくまんぼると,百万ボルト,hyakumannboruto
あせろらかじゅう,アセロラ果汁,aserorakaju
おれじゃないって,俺じゃないって,orejanaitte
りょうさいけんぼ,良妻賢母,ryosaikennbo
にんじんはきらい,ニンジンは嫌い,ninnzinnhakirai
ちゃぶだいがえし,ちゃぶ台返し,tyabudaigaesi
わーぷろけんてい,ワープロ検定,wapurokenntei
いちげきひっさつ,一撃必殺,itigekihitsatu
てんごくとじごく,天国と地獄,tenngokutozigoku
ぼでぃらんげーじ,ボディランゲージ,bodeiranngezi
どらごんふるーつ,ドラゴンフルーツ,doragonnhurutu
しんれいすぽっと,心霊スポット,sinnreisupotto
わすれものない?,忘れ物ない?,wasuremononai?
かるしうむぶそく,カルシウム不足,karusiumubusoku
うーぱーるーぱー,ウーパールーパー,uparupa
ことりのさえずり,小鳥のさえずり,kotorinosaezuri
ぼっしゅうします,没収します,botsyusimasu
げんきいっぱい!,元気いっぱい!,gennkiippai!
おはだにやさしい,お肌に優しい,ohadaniyasasii
いけばながしゅみ,生け花が趣味,ikebanagasyumi
しんぴんのつくえ,新品の机,sinnnpinnnotukue
でみぐらすそーす,デミグラスソース,demigurasusosu
どうぶつのふしぎ,動物の不思議,dobutunohusigi
あたたかいひざし,あたたかい日差し,atatakaihizasi
でんげきけっこん,電撃結婚,denngekiketkonn
おもしろはんぶん,面白半分,omosirohannnbunn
いがいないちめん,意外な一面,igainaitimenn
わかてのるーきー,若手のルーキー,wakatenoruki
けんとうをいのる,健闘を祈る,kenntooinoru
ひっこしびんぼう,引越し貧乏,hikkosibinnnbo
がんばれにっぽん,頑張れニッポン,gannbarenipponn
ぴんぽんだっしゅ,ピンポンダッシュ,pinnponndatsyu
ゆびきりげんまん,ゆびきりげんまん,yubikirigennmann
ししゃものたまご,ししゃもの卵,sisyamonotamago
からしめんたいこ,からしめんたいこ,karasimenntaiko
はっしゅどびーふ,ハッシュドビーフ,hatsyudobihu
ぶらっくこーひー,ブラックコーヒー,buratkukohi
せいけんこうたい,政権交代,seikennkotai
ここだけのはなし,ここだけの話,kokodakenohanasi
きんしゅきんえん,禁酒禁煙,kinnsyukinenn
いまがちゃんす!,今がチャンス!,imagatyannsu!
ぜんげんてっかい,前言撤回,zenngenntetkai
わたしはめがねは,私はメガネ派,watasihameganeha
おりかえしちてん,折り返し地点,orikaesititenn
ぼうさいくんれん,防災訓練,bosaikunnrenn
ほしのおうじさま,星の王子様,hosinouzisama
ふんだりけったり,踏んだり蹴ったり,hunndarikettari
ときすでにおそし,時すでに遅し,tokisudeniososi
あるひのできごと,ある日の出来事,aruhinodekigoto
ちゃーしゅーめん,チャーシューメン,tyasyumenn
しゃちょうひしょ,社長秘書,syachohisyo
にゅーすそくほう,ニュース速報,nyususokuho
ぼんごれびあんこ,ボンゴレビアンコ,bonngorebiannko
えいぷりるふーる,エイプリルフール,eipuriruhuru
やきとうもろこし,焼きとうもろこし,yakitomorokosi
かくやすぶっけん,格安物件,kakuyasubutkenn
てれびのりもこん,テレビのリモコン,terebinorimokonn
あいさいべんとう,愛妻弁当,aisaibennto
ぶらっくぺっぱー,ブラックペッパー,buratkupeppa
さくらまうきせつ,桜舞う季節,sakuramaukisetu
だいれくとめーる,ダイレクトメール,dairekutomeru
くうきがおいしい,空気がおいしい,kukigaoisii
さんかくじょうぎ,三角定規,sannkakujogi
きしょうよほうし,気象予報士,kisyoyohosi
いっせきにちょう,一石二鳥,itsekinicho
こーんぽたーじゅ,コーンポタージュ,konnpotaju
もぎたてふるーつ,もぎたてフルーツ,mogitatehurutu
かいぎしつのかぎ,会議室の鍵,kaigisitunokagi
とうきょうちさい,東京地裁,tokyotisai
ねっけつきょうし,熱血教師,nekketukyosi
ぐれーぷふるーつ,グレープフルーツ,gurepuhurutu
さくらのはなびら,桜の花びら,sakuranohanabira
ちゅうかんてすと,中間テスト,chukanntesuto
とうめいにんげん,透明人間,tomeininngenn
あんごうかいどく,暗号解読,anngokaidoku
にほんだいひょう,日本代表,nihonndaihyo
しふくのひととき,至福のひととき,sihukunohitotoki
りくるーとすーつ,リクルートスーツ,rikurutosutu
こうかせいしょう,校歌斉唱,kokaseisyo
しょうきんかせぎ,賞金稼ぎ,syokinnkasegi
いいおあじですね,いいお味ですね,iioazidesune
じゅくれんのわざ,熟練の技,jukurennnowaza
ちゅうしゃじょう,駐車場,chusyajo
しゃしんさつえい,写真撮影,syasinnsatuei
だちょうのたまご,ダチョウの卵,dachonotamago
ぜんこくたいかい,全国大会,zennkokutaikai
さんきんこうたい,参勤交代,sannkinnkotai
ひっとえんどらん,ヒットエンドラン,hittoenndorann
げんだいしゃかい,現代社会,genndaisyakai
きしょうえいせい,気象衛星,kisyoeisei
べーすらんにんぐ,ベースランニング,besurannninngu
やきゅうひとすじ,野球一筋,yakyuuhitosuzi
てんたいかんそく,天体観測,tenntaikannsoku
せいようたんぽぽ,西洋タンポポ,seiyotannpopo
ひっしょうきがん,必勝祈願,hitsyokigann
うちゅうせいふく,宇宙征服,uchuseihuku
うちゅうゆうえい,宇宙遊泳,uchuyuei
せいとかいちょう,生徒会長,seitokaicho
いたくしないでね,痛くしないでね,itakusinaidene
いちえんひろった,一円拾った,itiennhirotta
うそでもいいから,嘘でもいいから,usodemoiikara
えびでたいをつる,エビでタイを釣る,ebidetaioturu
おおさじいっぱい,大さじ一杯,osaziippai
おさきにしつれい,お先に失礼,osakinisiturei
ことぶきたいしゃ,寿退社,kotobukitaisya
このきなんのき?,この木何の木?,konokinannnoki?
しんれいしゃしん,心霊写真,sinnreisyasinn
すなっぷきかせて,スナップ効かせて,sunappukikasete
ちょっとまった!,ちょっと待った!,chottomatta!
つぎはにほんしゅ,次は日本酒,tugihanihonnsyu
でぱーとでまいご,デパートで迷子,depatodemaigo
でんきゅうきれた,電球切れた,dennkyukireta
ねぼうでけびょう,寝坊で仮病,nebodekebyo
ばすがすばくはつ,バスガス爆発,basugasubakuhatu
ぴらみっどぱわー,ピラミッドパワー,piramitdopawa
ぷりんあらもーど,プリンアラモード,purinaramodo
もってけどろぼー,持ってけドロボー,mottekedorobo
もよりえきはちば,最寄駅は千葉,moyoriekihatiba
らくらいちゅうい,落雷注意,rakuraichui
たましいのさけび,魂の叫び,tamasiinosakebi
いちえんたりない,一円足りない,itienntarinai
たっちたいぴんぐ,タッチタイピング,tattitaipinngu
みすてりーつあー,ミステリーツアー,misuteritua
けいりょうかっぷ,計量カップ,keiryokappu
おしょうゆとって,お醤油とって,osyoyutotte
こうぎょうちたい,工業地帯,kogyotitai
しんこんりょこう,新婚旅行,sinnkonnryoko
ねっとさーふぃん,ネットサーフィン,nettosahuinn
こんびにべんとう,コンビニ弁当,konnbinibennto
ちんしてたべてね,チンして食べてね,tinnsitetabetene
いっぴきおおかみ,一匹狼,ippikiokami
きっくぼくしんぐ,キックボクシング,kikkubokusinngu
こんちゅうずかん,昆虫図鑑,konnchuzukann
げんちちょうたつ,現地調達,genntichotatu
きせつのでざーと,季節のデザート,kisetunodezato
ふりーまーけっと,フリーマーケット,hurimaketto
しんかいのしんぴ,深海の神秘,sinnkainosinnnpi
しゃーぷぺんしる,シャープペンシル,syapupennsiru
びんぼうひまなし,貧乏暇なし,binnnbohimanasi
たなからぼたもち,棚からぼた餅,tanakarabotamoti
しょちゅうみまい,暑中見舞い,syochumimai
あふれでるちせい,あふれ出る知性,ahurederutisei
こいんらんどりー,コインランドリー,koinnranndori
ばーすでーけーき,バースデーケーキ,basudekeki
めりーくりすます,メリークリスマス,merikurisumasu
ひかりふぁいばー,光ファイバー,hikarihuaiba
しろながすくじら,シロナガスクジラ,sironagasukuzira
しゅのーけりんぐ,シュノーケリング,syunokerinngu
すかいだいびんぐ,スカイダイビング,sukaidaibinngu
けんさくえんじん,検索エンジン,kennsakuennzinn
しょちゅうみまい,暑中見舞い,syochumimai
しみゅれーしょん,シミュレーション,sinnyuresyonn
ほーむぽじしょん,ホームポジション,homupozisyonn
ゆうじゅうふだん,優柔不断,yujuhudann
じんたいのしくみ,人体のしくみ,zinntainosikumi
こーひーぶれいく,コーヒーブレイク,kohibureiku
ごうかきゃくせん,豪華客船,gokakyakusenn
つうきんかいそく,通勤快速,tukinnkaisoku
あんぜんだいいち,安全第一,annzenndaiiti
もうけんちゅうい,猛犬注意,mokennchui
いわしのかんづめ,イワシの缶詰,iwasinokannzume
ばんじーじゃんぷ,バンジージャンプ,bannzijannnpu
すとっぷうぉっち,ストップウォッチ,sutoppuotti
かいちゅうどけい,懐中時計,kaichudokei
せいいをみせます,誠意を見せます,seiiomisemasu
じぇっとふんしゃ,ジェット噴射,ziettohunnsya
はわいあんぶるー,ハワイアンブルー,hawaiannburu
ふざいちゃくしん,不在着信,huzaityakusinn
ちゅうしゃこわい,注射怖い,chusyakowai
えんげるけいすう,エンゲル係数,enngerukeisu
じんせいいろいろ,人生色々,zinnseiiroiro
ろんよりしょうこ,論より証拠,ronnyorisyoko
あんたにほれた!,あんたに惚れた!,anntanihoreta!
したかんじゃった,舌噛んじゃった,sitakannjatta
けーきはべつばら,ケーキは別腹,kekihabetubara
ぜったいおんかん,絶対音感,zettaionnkann
きんだんのかじつ,禁断の果実,kinndannnokazitu
ありばいこうさく,アリバイ工作,aribaikosaku
こうえんでびゅー,公園デビュー,koenndebyu
きょうのうらない,今日の占い,kyonoranai
てもあしもでない,手も足も出ない,temoasimodenai
ほいっぷくりーむ,ホイップクリーム,hoippukurimu
ぜっせいのびじょ,絶世の美女,zetseinobijo
あなあきくつした,穴あき靴下,anakikutusita
こういんやのごとし,光陰矢の如し,koinnyanogotosi
じゃいあんとぱんだ,ジャイアントパンダ,jaianntopannda
ここほれ、わんわん,ここ掘れ、ワンワン,kokohore、wannwann
でぃすこふぃーばー,ディスコフィーバー,deisukohuiba
あっちむいてほい!,あっちむいてホイ!,attimuitehoi!
そつぎょうりょこう,卒業旅行,sotugyoryoko
きたいしてそんした,期待して損した,kitaisitesonnsita
とくめいきぼうさん,匿名希望さん,tokumeikibosann
こらーげんはいごう,コラーゲン配合,koragennhaigo
ちょっときゅうけい,ちょっと休憩,chottokyukei
こっぷわっちゃった,コップ割っちゃった,koppuwattyatta
きょうもまけました,今日も負けました,kyomomakemasita
てぃっしゅとって!,ティッシュ取って!,teitsyutotte!
れいとうしょくひん,冷凍食品,reitosyokuhinn
あなたにひとめぼれ,あなたに一目ぼれ,anatanihitomebore
このゆびとーまれ!,この指とーまれ!,konoyubitomare!
くもゆきがあやしい,雲行きが怪しい,kumoyukigayasii
たびにでたいきぶん,旅に出たい気分,tabinidetaikibunn
みちのせいめいたい,未知の生命体,mitinoseimeitai
しょうわのうたひめ,昭和の歌姫,syowanotahime
あかいちゅーりっぷ,赤いチューリップ,akaichurippu
さいこうしんきろく,最高新記録,saikosinnkiroku
せんせいのくちぐせ,先生の口癖,sennseinokutiguse
けいたいすとらっぷ,携帯ストラップ,keitaisutorappu
おくまんちょうじゃ,億万長者,okumannchoja
あんですさんみゃく,アンデス山脈,anndesusannmyaku
しんちくまんしょん,新築マンション,sinntikumannsyonn
えねるぎーせつやく,エネルギー節約,enerugisetuyaku
ゆーらしあたいりく,ユーラシア大陸,yurasiatairiku
ゆうさんそうんどう,有酸素運動,yusannsonndo
ぷろふぇっしょなる,プロフェッショナル,purohuetsyonaru
あめりかんこーひー,アメリカンコーヒー,amerikannkohi
えんようぎょぎょう,遠洋漁業,ennyogyogyo
ごうかくはっぴょう,合格発表,gokakuhatpyo
にかいからめぐすり,二階から目薬,nikaikaramegusuri
さんぎょうかくめい,産業革命,sanngyokakumei
ごーやちゃんぷるー,ゴーヤチャンプルー,goyatyannnpuru
おんをあだでかえす,恩を仇で返す,onoadadekaesu
じんかいせんじゅつ,人海戦術,zinnkaisennjutu
ばくはつてきにんき,爆発的人気,bakuhatutekininnki
ふぃぎゅあすけーと,フィギュアスケート,huigyuasuketo
もっこうようぼんど,木工用ボンド,motkoyobonndo
くうちゅうぶんかい,空中分解,kuchubunnkai
にんきてーまぱーく,人気テーマパーク,ninnkitemapaku
さるもきからおちる,サルも木から落ちる,sarumokikaraotiru
せんこうししゃかい,先行試写会,sennkosisyakai
ないすたいみんぐ!,ナイスタイミング!,naisutaiminngu!
はっぴーばーすでー,ハッピーバースデー,happibasude
せきららなこくはく,赤裸々な告白,sekiraranakokuhaku
あたってくだけろ!,当たって砕けろ!,atattekudakero!
あんしょうばんごう,暗証番号,annsyobanngo
かいちゅうでんとう,懐中電灯,kaichudennto
いまなんじですか?,今何時ですか?,imanannzidesuka?
きょうはいいてんき,今日はいい天気,kyohaiitennki
がっきゅうつうしん,学級通信,gakkyutusinn
ふぃぎゅあすけーと,フィギュアスケート,huigyuasuketo
かえるのこはかえる,カエルの子はカエル,kaerunokohakaeru
じゅけんべんきょう,受験勉強,jukennbennkyo
すたじあむかんせん,スタジアム観戦,sutaziamukannsenn
ぷれぜんてーしょん,プレゼンテーション,purezenntesyonn
ひっこしのじゅんび,引っ越しの準備,hikkosinojunnnbi
たいせつなしょるい,大切な書類,taisetunasyorui
こんやのみにいこう,今夜飲みに行こう,konnyanominiiko
あさがおのかんさつ,朝顔の観察,asagaonokannsatu
かすたまーさーびす,カスタマーサービス,kasutamasabisu
ちちしぼりたいけん,乳搾り体験,titisiboritaikenn
しゃったーちゃんす,シャッターチャンス,syattatyannsu
せんごくだいみょう,戦国大名,senngokudainnyo
どれみふぁそらしど,ドレミファソラシド,doremihuasorasido
えいかいわれっすん,英会話レッスン,eikaiwaretunn
はいびじょんてれび,ハイビジョンテレビ,haibijonnterebi
ごろねするははおや,ごろ寝する母親,goronesuruhahaoya
へいきんじゅみょう,平均寿命,heikinnjunnyo
ああいえばこういう,ああ言えばこう言う,aiebakoiu
よくおよみください,よくお読みください,yokuoyomikudasai
ろじょうあんけーと,路上アンケート,rojoannketo
ちょうりしめんきょ,調理師免許,chorisimennkyo
ねったいていきあつ,熱帯低気圧,nettaiteikiatu
うつくしいにほんご,美しい日本語,utukusiinihonngo
おだいかんさまこそ,お代官様こそ,odaikannsamakoso
きょうもごぜんさま,今日も午前様,kyomogozennsama
わふうどれっしんぐ,和風ドレッシング,wahudoressinngu
じゅうえんください,十円下さい,juennkudasai
じょうだんじゃない,冗談じゃない,jodannjanai
すぺしゃるぷらいす,スペシャルプライス,supesyarupuraisu
それがいけなかった,それがいけなかった,soregaikenakatta
だいこんもってって,大根持ってって,daikonnmottette
たましいのいちげき,魂の一撃,tamasiinoitigeki
こねこのにくきゅう,子猫の肉球,konekononikukyu
にくはみでぃあむで,肉はミディアムで,nikuhamideiamude
ふぁんくしょんきー,ファンクションキー,huannkusyonnki
ほんじつのおすすめ,本日のオススメ,honnzitunosusume
みょうにいろっぽい,妙に色っぽい,myoniiroppoi
めだかのきょうだい,メダカの兄弟,medakanokyodai
めんてなんすふりー,メンテナンスフリー,menntenannsuhuri
ばいおてくのろじー,バイオテクノロジー,baiotekunorozi
かえるぴょこぴょこ,カエルぴょこぴょこ,kaerupyokopyoko
さーびすざんぎょう,サービス残業,sabisuzanngyo
おんなのゆうじょう,女の友情,onnnanoyujo
かんようしょくぶつ,観葉植物,kannyosyokubutu
ほんじつのでぃなー,本日のディナー,honnzitunodeina
こみゅにけーしょん,コミュニケーション,konnyunikesyonn
えんぜるふぃっしゅ,エンゼルフィッシュ,ennzeruhuitsyu
ちょこれーとぱふぇ,チョコレートパフェ,chokoretopahue
